TreeID,Plot,Species,DBH_cm,carbon_at_time,years_ahead
1,Upper,sugar maple,27.432,152.42403326727532,10
10,Upper,sugar maple,36.576,295.401396053482,10
100,Upper,sugar maple,22.86,100.21588898634975,10
104,Lower,sugar maple,18.36545326901694,60.57104434438236,10
105,Lower,sugar maple,15.68719770324629,42.15175043024629,10
106,Lower,beech,4.745612157826297,2.694842698526289,10
108,Lower,black birch,8.255,9.627433818896398,10
109,Lower,black birch,6.8326,6.231736128169562,10
11,Upper,sugar maple,41.020999999999994,384.57019542697657,10
110,Lower,red oak,65.0494,1110.505828003705,10
112,Lower,sugar maple,16.90139731862546,50.03607897692371,10
113,Lower,sugar maple,17.262218549945892,52.52710530241622,10
115,Lower,black birch,6.8580000000000005,6.285147427752522,10
116,Lower,white pine,41.91,284.2720495869803,10
117,Lower,red oak,75.18400000000001,1549.3507512218632,10
118,Lower,black birch,3.9116,1.7277323679063363,10
119,Lower,pignut hickory,5.3340000000000005,3.5260071571740457,10
12,Upper,sugar maple,26.3144,138.51801171232592,10
120,Lower,mockernut hickory,10.414,16.427886061758493,10
121,Lower,musclewood,4.3434,2.198213473809366,10
122,Lower,white pine,31.496,139.1805387073858,10
123,Lower,black birch,6.9088,6.392743670437877,10
125,Lower,musclewood,3.81,1.6262552344654801,10
126,Lower,sugar maple,18.39749873429365,60.81440490574414,10
127,Lower,black birch,14.478000000000002,35.05023867647802,10
128,Lower,black birch,24.460200000000004,117.08985602934408,10
129,Lower,musclewood,21.8694,90.50781072500678,10
13,Upper,sugar maple,37.4396,311.69011106967264,10
130,Lower,musclewood,23.571199999999997,107.5323549497134,10
131,Lower,musclewood,17.526,54.39158571878679,10
132,Lower,black birch,10.668,17.364096051876054,10
133,Lower,black birch,11.8872,22.271233624983306,10
135,Lower,white pine,11.938,12.31030873935906,10
138,Lower,shagbark hickory,43.561,441.5565156997868,10
14,Upper,sugar maple,41.91,404.0097846139095,10
140,Lower,black birch,8.9916,11.71888558893186,10
141,Lower,musclewood,5.7912,4.260189912756195,10
143,Lower,black birch,5.6896,4.090244353565643,10
144,Lower,yellow birch,15.082886285504546,38.51017693448319,10
145,Lower,red oak,61.2146190602097,965.6686026963392,10
146,Lower,dogwood,2.9463999999999997,0.9003931593682505,10
148,Lower,black birch,8.229600000000001,9.55943743359867,10
149,Lower,black birch,30.3276,191.99448914430434,10
15,Upper,sugar maple,17.907,57.14967706792137,10
150,Lower,black birch,9.0424,11.87172442660931,10
151,Lower,red oak,60.19600704784152,929.1095786251149,10
153,Lower,black birch,5.460999999999999,3.722093421977239,10
154,Lower,black birch,5.08,3.1517212627355704,10
157,Lower,black birch,6.502400000000001,5.560716214113794,10
160,Lower,red maple,5.8166,4.303288084606035,10
161,Lower,black birch,8.89,11.416561318986751,10
163,Lower,musclewood,7.5692,7.886353116635208,10
164,Lower,black birch,10.795,17.84322495219531,10
165,Lower,black birch,9.8552,14.470774652530535,10
166,Lower,black birch,10.16,15.520896100149127,10
167,Upper,sugar maple,7.239000000000001,7.117410089456821,10
168,Upper,sugar maple,6.6293999999999995,5.8136914467490275,10
17,Upper,sugar maple,58.0898,856.0339524258058,10
171,Upper,sugar maple,15.6972,42.21359161216645,10
172,Upper,sugar maple,53.848,719.0370877404226,10
173,Upper,sugar maple,31.75,213.33977932886583,10
174,Upper,sugar maple,23.368,105.4121847485703,10
175,Upper,sugar maple,12.7508,26.169616662043925,10
178,Upper,sugar maple,38.608,334.51767056839014,10
18,Upper,norway maple,10.668,17.364096051876054,10
180,Upper,red maple,12.9032,26.894616126555583,10
181,Upper,sugar maple,45.796200000000006,495.4148074617369,10
182,Upper,sugar maple,15.621,41.74376125473302,10
183,Upper,sugar maple,28.447999999999997,165.72203734228694,10
184,Upper,sugar maple,10.668,17.364096051876054,10
186,Upper,sugar maple,35.433,274.59934002860507,10
187,Upper,sugar maple,17.7038,55.669100140991056,10
188,Upper,sugar maple,50.673,625.2410470086689,10
189,Upper,sugar maple,28.3464,164.36390818231624,10
19,Upper,sugar maple,40.132000000000005,365.6706566210666,10
191,Upper,sugar maple,9.398,12.973070463439557,10
192,Upper,sugar maple,28.956000000000003,172.6076221318073,10
193,Upper,sugar maple,27.686,155.68965521916903,10
194,Upper,sugar maple,25.958800000000004,134.25048766656246,10
196,Upper,sugar maple,17.78,56.22174274992082,10
197,Upper,sugar maple,10.414,16.427886061758493,10
198,Upper,norway maple,50.165,610.918309782408,10
199,Upper,sugar maple,5.842,4.346631614612262,10
2,Upper,sugar maple,20.32,76.43385809522198,10
20,Upper,sugar maple,71.7042,1389.3569290950852,10
21,Upper,sugar maple,23.495,106.7344943352872,10
22,Upper,sugar maple,9.4742,13.21627676647218,10
23,Upper,sugar maple,40.894000000000005,381.8372789432117,10
24,Upper,sugar maple,19.812,72.1101498083406,10
26,Upper,sugar maple,34.925,265.62871258806433,10
27,Upper,sugar maple,16.764,49.10546900846182,10
28,Upper,sugar maple,42.418,415.3619362137748,10
29,Upper,sugar maple,21.1582,83.8807519122128,10
301,Lower,black birch,18.796000000000003,63.88689289997424,10
302,Lower,red oak,59.64103387923946,909.5260432482936,10
303,Lower,sugar maple,24.053800000000003,112.66363604897909,10
304,Lower,red oak,60.79890722790174,950.6519481165359,10
305,Lower,sugar maple,16.95332991289995,50.39039868084548,10
307,Lower,beech,6.096,4.7936317430245,10
309,Lower,sugar maple,16.86677558910914,49.80065064494337,10
31,Upper,sugar maple,29.6672,182.5144903309642,10
