TreeID,Plot,Species,DBH_cm,carbon_at_time,years_ahead
1,Upper,sugar maple,26.785111982690573,144.2833562517196,1
10,Upper,sugar maple,34.814307696943644,263.69635044351,1
100,Upper,sugar maple,22.535650356591187,96.97560192959357,1
104,Lower,sugar maple,17.521654974569145,54.36057591042266,1
105,Lower,sugar maple,5.476419534788225,3.746309887941731,1
106,Lower,beech,4.229193091449694,2.0675382164739413,1
108,Lower,black birch,6.016920780963536,4.651811828296519,1
109,Lower,black birch,4.8914689621770915,2.8891604313141674,1
11,Upper,sugar maple,38.78471118102482,338.04970038249525,1
110,Lower,red oak,64.31713132783841,1081.9634615386287,1
112,Lower,sugar maple,9.23146578396609,12.45041395905886,1
113,Lower,sugar maple,10.662517709873253,17.343579048162606,1
115,Lower,black birch,4.911566316083993,2.9165356652560663,1
116,Lower,white pine,32.88827130885889,155.0752981517877,1
117,Lower,red oak,72.7368291533268,1435.8077802355606,1
118,Lower,black birch,2.6379931731770903,0.6982174493646172,1
119,Lower,pignut hickory,2.417520905404647,0.5712323725000632,1
12,Upper,sugar maple,25.750857620467603,131.7899119601427,1
120,Lower,mockernut hickory,7.107867425438412,6.82435635370141,1
121,Lower,musclewood,0.3557505467432921,0.006961391981685738,1
122,Lower,white pine,25.601359682039796,82.90821914506472,1
123,Lower,black birch,4.951761023897793,2.971724335548293,1
125,Lower,musclewood,0.024764236989330723,1.5165566990901008e-05,1
126,Lower,sugar maple,17.743223105454206,55.95463206419502,1
127,Lower,black birch,11.164715145907273,19.280169676253866,1
128,Lower,black birch,19.824440118844784,72.2143330033558,1
129,Lower,musclewood,13.783362080896747,31.302436471201723,1
13,Upper,sugar maple,35.57808599240509,277.19232326111404,1
130,Lower,musclewood,14.881478893510003,37.337675475282666,1
131,Lower,musclewood,10.333050904302596,16.135668831143363,1
132,Lower,black birch,7.926169402119115,8.768129763933937,1
133,Lower,black birch,8.926681949602441,11.525198255454788,1
135,Lower,white pine,11.389467254416004,10.944565744722484,1
138,Lower,shagbark hickory,40.796428692676,379.7451194132435,1
14,Upper,sugar maple,39.621096103048096,355.0521780190228,1
140,Lower,black birch,6.59974404426366,5.754049276164705,1
141,Lower,musclewood,1.3560711928652704,0.1511161884881032,1
143,Lower,black birch,4.005535196158819,1.8246540415963517,1
144,Lower,yellow birch,13.084755466597992,27.772959968498593,1
145,Lower,red oak,60.541704771061504,941.4276489454894,1
146,Lower,dogwood,0.0,0.0,1
148,Lower,black birch,5.996823427056637,4.616152680533288,1
149,Lower,black birch,24.051806757974035,112.6421644421413,1
15,Upper,sugar maple,17.215336770028948,52.19957487481641,1
150,Lower,black birch,6.639938752077461,5.83497006271152,1
151,Lower,red oak,53.13526512946886,697.3355770011599,1
153,Lower,black birch,3.828846510323786,1.6448169170799387,1
154,Lower,black birch,3.5343653672653956,1.3682882017013878,1
157,Lower,black birch,4.632203726828254,2.549017764687144,1
160,Lower,red maple,3.5546980620779505,1.3864605394613372,1
161,Lower,black birch,6.519354628636059,5.594121007850044,1
163,Lower,musclewood,2.5948709748632246,0.6722449219946051,1
164,Lower,black birch,8.026656171653618,9.025909640554579,1
165,Lower,black birch,7.283054077098286,7.217426885205106,1
166,Lower,black birch,7.524222323981096,7.778985970670687,1
167,Upper,sugar maple,6.740008453702818,6.039212041147192,1
168,Upper,sugar maple,6.190253462349928,4.965816376596597,1
17,Upper,sugar maple,53.634578811591155,712.4993536664523,1
171,Upper,sugar maple,14.904374618081125,37.46993214349011,1
172,Upper,sugar maple,50.17577470720927,611.2201494178229,1
173,Upper,sugar maple,30.61001168794627,196.13147880639536,1
174,Upper,sugar maple,23.04376361656135,102.07846012756359,1
175,Upper,sugar maple,11.915577006303462,22.393704448522495,1
178,Upper,sugar maple,36.6114330980294,296.06000360725494,1
18,Upper,norway maple,9.28450355979307,12.615551582046033,1
180,Upper,red maple,10.674813368870312,17.38961361375581,1
181,Upper,sugar maple,43.26066126578344,434.5857849535733,1
182,Upper,sugar maple,14.825499936257923,37.01542687292914,1
183,Upper,sugar maple,27.73642409476664,156.34260444482817,1
184,Upper,sugar maple,9.91973914735917,14.689663347381247,1
186,Upper,sugar maple,33.81487025882169,246.60906235731855,1
187,Upper,sugar maple,17.00123139061024,50.718468767399415,1
188,Upper,sugar maple,47.45818528470018,537.745589155388,1
189,Upper,sugar maple,27.641292883559036,155.11202749443456,1
19,Upper,sugar maple,37.959277148843725,321.7307051174194,1
191,Upper,sugar maple,8.73731031497292,10.970593226666434,1
192,Upper,sugar maple,28.17873966866147,162.13652564299807,1
193,Upper,sugar maple,27.02294001070959,147.24692592489893,1
194,Upper,sugar maple,25.424570612105995,127.98073660575027,1
196,Upper,sugar maple,17.081520907892255,51.271060221620075,1
197,Upper,sugar maple,9.68325338088192,13.896653999477,1
198,Upper,norway maple,46.532786455082004,513.9337045687747,1
199,Upper,sugar maple,5.477030225852557,3.747270809346228,1
2,Upper,sugar maple,19.803543317395,72.03937553176945,1
20,Upper,sugar maple,65.365482938351,1122.956036589039,1
21,Upper,sugar maple,23.170791931553893,103.37732290350364,1
22,Upper,sugar maple,8.808256044916098,11.176558706039177,1
23,Upper,sugar maple,38.665227620735784,335.65921699591894,1
24,Upper,sugar maple,19.247399499998096,67.47097761516899,1
26,Upper,sugar maple,33.37282080076991,239.25717539439026,1
27,Upper,sugar maple,16.010994010798697,44.17975895685984,1
28,Upper,sugar maple,40.099030344204266,364.9800836067213,1
29,Upper,sugar maple,20.72738069970723,80.00432012942439,1
301,Lower,black birch,14.909690166152009,37.50067510519149,1
302,Lower,red oak,48.16141070313843,556.2492290426517,1
303,Lower,sugar maple,23.122649292291346,102.88397267261043,1
304,Lower,red oak,57.5621789478754,838.2564069925595,1
305,Lower,sugar maple,9.432707461046784,13.083529098768912,1
307,Lower,beech,5.489326981854583,3.766649382675672,1
309,Lower,sugar maple,9.097304665912294,12.038172545947862,1
31,Upper,sugar maple,28.797608909933963,170.44373835469915,1
310,Lower,black birch,4.710592777014984,2.6493238891839166,1
313,Lower,sugar maple,10.886119573296245,18.191537000316128,1
314,Lower,sugar maple,24.030587606205614,112.41373081188608,1
317,Lower,white pine,8.124453572684292,4.70354617382788,1
318,Lower,musclewood,2.6302144147726563,0.6934911394792601,1
319,Lower,musclewood,8.421927919232658,10.08109621306432,1
32,Upper,sugar maple,41.41334950738371,393.0828406913935,1
321,Lower,burning bush,5.135103684375591,3.230907038767569,1
322,Lower,pignut hickory,3.552956665212973,1.3848988593317733,1
324,Lower,black birch,9.623657363375857,13.700727022087246,1
326,Lower,musclewood,0.024764236989330723,1.5165566990901008e-05,1
329,Lower,musclewood,1.5154634757610164,0.1951263196881591,1
33,Upper,sugar maple,37.62231613614015,315.19983305085674,1
330,Lower,musclewood,1.3560711928652704,0.1511161884881032,1
331,Lower,musclewood,0.860184090522946,0.05304219609780999,1
333,Lower,red maple,5.191645317551613,3.313315538501116,1
334,Lower,musclewood,3.5284380040439767,1.3630161226166277,1
335,Lower,black oak,16.873883718621443,49.8489348485411,1
336,Lower,pignut hickory,4.0477632122372516,1.8692009417766329,1
337,Lower,musclewood,4.139761787246414,1.9683601842844363,1
338,Lower,musclewood,32.00261245009669,217.2639933133842,1
34,Upper,sugar maple,4.786814190532517,2.7489597057042583,1
340,Lower,red oak,24.635748162177805,119.03166319942397,1
342,Lower,black birch,10.547753871295319,16.917229216744484,1
343,Lower,musclewood,3.566645740494127,1.3972020225263726,1
